date,rtrn,rf,excess_return
2010-12-23,-0.001432152052877278,4.8258323765316506e-06,-0.0014369778852538096
2010-12-27,0.00047761194937745444,4.8258323765316506e-06,0.0004727861170009228
2010-12-28,0.0012725177682479938,4.8258323765316506e-06,0.0012676919358714622
2010-12-29,0.0008739175895833284,4.8258323765316506e-06,0.0008690917572067968
2010-12-30,-0.001470208676798812,4.8258323765316506e-06,-0.0014750345091753437
2010-12-31,0.00023855910414916082,4.8258323765316506e-06,0.00023373327177262916
2011-01-03,0.010125867707109215,5.629675110808088e-06,0.010120238031998408
2011-01-04,-0.0007874016154856278,5.629675110808088e-06,-0.0007930312905964359
2011-01-05,0.005146246945269439,5.629675110808088e-06,0.005140617270158631
2011-01-06,-0.0016863079742615028,5.629675110808088e-06,-0.0016919376493723108
2011-01-07,-0.0020430621596645437,5.629675110808088e-06,-0.0020486918347753518
2011-01-10,-0.001180591219727134,5.629675110808088e-06,-0.001186220894837942
2011-01-11,0.0035376004818834517,5.629675110808088e-06,0.0035319708067726436
2011-01-12,0.00906185405816018,5.629675110808088e-06,0.009056224383049372
2011-01-13,-0.0015662776874947326,5.629675110808088e-06,-0.0015719073626055406
2011-01-14,0.007072515182958483,5.629675110808088e-06,0.007066885507847675
2011-01-18,0.0017772287643529339,5.629675110808088e-06,0.0017715990892421258
2011-01-19,-0.009931030491285853,5.629675110808088e-06,-0.00993666016639666
2011-01-20,-0.001287378023199004,5.629675110808088e-06,-0.001293007698309812
2011-01-21,0.002378400575312689,5.629675110808088e-06,0.002372770900201881
2011-01-24,0.005592247583635412,5.629675110808088e-06,0.005586617908524604
2011-01-25,0.0003484792786894175,5.629675110808088e-06,0.00034284960357860945
2011-01-26,0.0040180867721471,5.629675110808088e-06,0.004012457097036292
2011-01-27,0.002503130218117988,5.629675110808088e-06,0.00249750054300718
2011-01-28,-0.017928999018992364,5.629675110808088e-06,-0.017934628694103172
2011-01-31,0.007684394102228431,5.629675110808088e-06,0.007678764427117623
2011-02-01,0.01599725740621416,5.4287200091681744e-06,0.01599182868620499
2011-02-02,-0.002124626357891124,5.4287200091681744e-06,-0.002130055077900292
2011-02-03,0.0023158126695337344,5.4287200091681744e-06,0.0023103839495245662
2011-02-04,0.002863417056207851,5.4287200091681744e-06,0.0028579883361986827
2011-02-07,0.006270804396796947,5.4287200091681744e-06,0.00626537567678778
2011-02-08,0.004536012313513638,5.4287200091681744e-06,0.00453058359350447
2011-02-09,-0.002269214243922235,5.4287200091681744e-06,-0.0022746429639314033
2011-02-10,0.00038548753311840045,5.4287200091681744e-06,0.0003800588131092323
2011-02-11,0.005948619958957124,5.4287200091681744e-06,0.0059431912389479565
2011-02-14,0.002251154666959465,5.4287200091681744e-06,0.002245725946950297
2011-02-15,-0.003077849438226643,5.4287200091681744e-06,-0.0030832781582358112
2011-02-16,0.006258335178489283,5.4287200091681744e-06,0.006252906458480115
2011-02-17,0.0031331618320367127,5.4287200091681744e-06,0.0031277331120275445
2011-02-18,0.002194818878585636,5.4287200091681744e-06,0.0021893901585764678
2011-02-23,-0.026546732772697368,5.4287200091681744e-06,-0.026552161492706536
2011-02-24,-0.0007252877610710584,5.4287200091681744e-06,-0.0007307164810802266
2011-02-25,0.010560000888628629,5.4287200091681744e-06,0.01055457216861946
2011-02-28,0.006177742177313483,5.4287200091681744e-06,0.0061723134573043155
2011-03-01,-0.016814119755813373,3.7203095101480806e-06,-0.01681784006532352
2011-03-02,0.0021744529520733025,3.7203095101480806e-06,0.0021707326425631545
2011-03-03,0.017002714357835735,3.7203095101480806e-06,0.016998994048325586
2011-03-04,-0.007483347886585001,3.7203095101480806e-06,-0.007487068196095149
2011-03-07,-0.007920158119153697,3.7203095101480806e-06,-0.007923878428663846
2011-03-08,0.008787935343523401,3.7203095101480806e-06,0.008784215034013252
2011-03-09,-0.0014341248636799975,3.7203095101480806e-06,-0.0014378451731901455
2011-03-10,-0.018727406776652522,3.7203095101480806e-06,-0.01873112708616267
2011-03-11,0.006988711380378376,3.7203095101480806e-06,0.006984991070868228
2011-03-14,-0.0059790910560577615,3.7203095101480806e-06,-0.0059828113655679095
2011-03-15,-0.011366394698404392,3.7203095101480806e-06,-0.01137011500791454
2011-03-16,-0.018859411934737835,3.7203095101480806e-06,-0.018863132244247984
2011-03-17,0.012853622101971496,3.7203095101480806e-06,0.012849901792461347
2011-03-18,-0.00021516102929908243,3.7203095101480806e-06,-0.00021888133880923052
2011-03-21,0.014969845317040154,3.7203095101480806e-06,0.014966125007530005
2011-03-22,-0.003320209983933786,3.7203095101480806e-06,-0.003323930293443934
2011-03-23,0.002819024476979237,3.7203095101480806e-06,0.002815304167469089
2011-03-24,0.009479835342456333,3.7203095101480806e-06,0.009476115032946184
2011-03-25,0.003051224763205518,3.7203095101480806e-06,0.00304750445369537
2011-03-28,-0.0024402345582279494,3.7203095101480806e-06,-0.0024439548677380974
2011-03-29,0.006696368666921693,3.7203095101480806e-06,0.006692648357411545
2011-03-30,0.006877814127745019,3.7203095101480806e-06,0.006874093818234871
2011-03-31,-0.001507556913117547,3.7203095101480806e-06,-0.001511277222627695
2011-04-01,0.004440772012560323,1.6091028881458448e-06,0.004439162909672178
2011-04-04,0.000750722605731724,1.6091028881458448e-06,0.0007491135028435781
2011-04-05,-0.0002626888090908608,1.6091028881458448e-06,-0.0002642979119790066
2011-04-06,0.003147720503521967,1.6091028881458448e-06,0.003146111400633821
2011-04-07,-0.0022473602986412544,1.6091028881458448e-06,-0.0022489694015294004
2011-04-08,-0.003606314952818934,1.6091028881458448e-06,-0.00360792405570708
2011-04-12,-0.010517253528582238,1.6091028881458448e-06,-0.010518862631470383
2011-04-13,-7.606587308295332e-05,1.6091028881458448e-06,-7.767497597109916e-05
2011-04-14,0.0007603984854265278,1.6091028881458448e-06,0.0007587893825383819
