date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,optionid,forward_price,index_flag,issuer,exercise_style
19961022,19961221,19961022,P,740000,34.125,35.125,12,20,0.135536,-0.766435,0.007936,11022101,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,C,730000,1.75,1.875,1792,2528,0.121893,0.16117,0.011302,10985222,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,P,695000,6.25,6.625,853,6201,0.168152,-0.323225,0.01203,11118888,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,P,685000,4,4.25,425,2476,0.177285,-0.22279,0.009478,11241093,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,C,710000,15.875,16.5,401,6915,0.144268,0.510337,0.009776,11008274,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19970322,19961022,C,725000,21.375,22.375,218,6844,0.145383,0.459765,0.005995,11263072,715.895923,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,C,690000,28.75,29.75,200,6563,0.158857,0.683457,0.007898,11220497,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,675000,6.875,7.375,244,3303,0.18194,-0.230312,0.00592,11080395,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,625000,2,2.25,2191,5353,0.226626,-0.072148,0.002151,11045008,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,665000,5.25,5.75,27,6643,0.18988,-0.182173,0.004936,11142044,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,600000,1,1.1875,686,2656,0.245312,-0.03809,0.001198,11047031,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,C,755000,1.5625,1.8125,50,50,0.120909,0.105527,0.005353,11269655,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,725000,24.125,25.125,20,2432,0.142964,-0.629258,0.009327,11270843,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,C,680000,36.25,37.25,500,2631,0.164851,0.752532,0.006738,11304266,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,C,720000,10.625,11.375,15,7183,0.136808,0.408639,0.010051,11250874,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,C,665000,43.125,44.125,250,330,0.166995,0.933419,0.004283,11189096,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,680000,7.75,8.25,307,6828,0.176828,-0.257056,0.006462,11277036,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,P,680000,3.375,3.625,8330,7891,0.186505,-0.188398,0.008156,11365456,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19970322,19961022,P,475000,0.3125,0.375,550,1432,0.276432,-0.007878,0.000173,11314287,715.895923,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,P,715000,14.25,15,162,1527,0.151088,-0.595317,0.01443,11367941,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,P,640000,0.6875,0.875,28,5589,0.239665,-0.043891,0.002185,11452033,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19970118,19961022,P,680000,10.25,11,166,176,0.173111,-0.276979,0.005624,11394881,711.87278,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,C,725000,8.625,9.125,860,8187,0.133803,0.356906,0.009873,11433861,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,C,705000,11.125,11.875,89,7548,0.141552,0.55243,0.015724,11553840,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,655000,4.125,4.5,224,1822,0.198955,-0.144519,0.004053,11573888,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19970118,19961022,P,700000,15.875,16.625,687,703,0.160179,-0.39703,0.006989,11497916,711.87278,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,705000,14.625,15.375,428,6729,0.156064,-0.440034,0.008945,11521079,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,C,750000,2,2.375,45,5063,0.120162,0.131324,0.006287,11420279,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,P,670000,2.25,2.625,922,3336,0.201503,-0.132532,0.005996,11616017,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19970322,19961022,P,675000,13.875,14.625,10,14637,0.173928,-0.276581,0.00424,11489090,715.895923,1,CBOE S&P 500 INDEX,E
19961022,19970621,19961022,P,625000,9.875,10.375,1,17141,0.195589,-0.159043,0.002151,11659072,721.888064,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,685000,8.875,9.375,66,8225,0.173107,-0.288107,0.006985,11722957,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,640000,2.875,3.25,2,6663,0.213673,-0.102973,0.002976,11443092,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19970118,19961022,P,645000,5.75,6.25,1,6,0.209605,-0.152885,0.003278,11444826,711.87278,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,C,755000,0.125,0.25,40,140,0.127057,0.022555,0.002378,11766162,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19970118,19961022,C,720000,15.25,16,325,325,0.141607,0.44544,0.008098,11605132,711.87278,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,700000,12.875,13.125,3900,9512,0.157906,-0.396413,0.008642,11445855,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,650000,3.625,3.875,766,6575,0.202272,-0.127323,0.003656,11609876,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,P,675000,2.625,2.875,835,8175,0.190095,-0.153245,0.007011,11588791,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19970118,19961022,C,740000,7.375,7.875,11,12,0.131529,0.281037,0.007454,11655248,711.87278,1,CBOE S&P 500 INDEX,E
19961022,19970322,19961022,P,635000,7.375,7.875,2,1978,0.197736,-0.154177,0.002651,11736287,715.895923,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,690000,10.125,10.875,268,2320,0.170417,-0.322842,0.007461,11754695,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19970322,19961022,P,725000,30.5,31.5,1,925,0.146663,-0.529833,0.005943,11776504,715.895923,1,CBOE S&P 500 INDEX,E
19961022,19961116,19961022,C,710000,8.375,8.875,413,9594,0.136079,0.471786,0.016465,11796386,707.915825,1,CBOE S&P 500 INDEX,E
19961022,19961221,19961022,P,670000,6,6.5,2557,2318,0.185769,-0.204844,0.005419,11740318,710.084221,1,CBOE S&P 500 INDEX,E
19961022,19970322,19961022,P,680000,15.125,15.625,3,1311,0.170801,-0.296533,0.004462,11718212,715.895923,1,CBOE S&P 500 INDEX,E
19961022,19970621,19961022,P,700000,25.5,26.5,54,7741,0.160583,-0.375505,0.004078,10081912,721.888064,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,P,575000,0.4375,0.625,600,3948,0.26524,-0.018955,0.000624,10233349,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,C,715000,14,14.75,102,5614,0.147248,0.468825,0.009631,10106017,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19970118,19961023,P,740000,34,35,100,100,0.128561,-0.714646,0.007647,10278844,712.523986,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,690000,4.375,4.625,3220,7597,0.167751,-0.252633,0.010963,10137157,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,635000,0.4375,0.6875,100,8599,0.246592,-0.032779,0.001709,10300787,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970118,19961023,P,730000,27.875,28.875,150,150,0.134882,-0.629434,0.008134,10259557,712.523986,1,CBOE S&P 500 INDEX,E
19961023,19970621,19961023,P,575000,4.75,5.125,10,5030,0.216938,-0.081127,0.001205,10238802,722.557312,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,C,715000,6.5,6.75,453,7427,0.136598,0.39954,0.016266,10087399,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,P,650000,8.875,9.375,5,24519,0.186139,-0.187137,0.003195,10023065,716.554469,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,740000,31.25,32.25,6,5,0.108291,-0.945982,0.005706,10263139,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970621,19961023,C,775000,12.25,13,105,4922,0.136166,0.276303,0.004257,10088867,722.557312,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,660000,1.5,1.75,511,6470,0.220002,-0.089761,0.004241,10265214,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970621,19961023,C,700000,48,49,25,2477,0.165609,0.609644,0.003957,10050656,722.557312,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,C,700000,37,38,500,2587,0.163186,0.603163,0.005173,10312317,716.554469,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,C,775000,0.375,0.5625,11,1124,0.120084,0.035756,0.002341,10053042,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19970621,19961023,P,775000,61.25,62.25,2,2131,0.12867,-0.721223,0.004398,10314010,722.557312,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,650000,0.875,1.125,541,3032,0.227525,-0.057868,0.00293,10244734,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970118,19961023,P,710000,18.625,19.375,10,34,0.149639,-0.463431,0.007739,10204651,712.523986,1,CBOE S&P 500 INDEX,E
19961023,19970118,19961023,P,720000,22.75,23.75,150,547,0.142092,-0.543888,0.008123,10224069,712.523986,1,CBOE S&P 500 INDEX,E
19961023,19970118,19961023,P,670000,8,8.375,39,187,0.178504,-0.223144,0.004888,10031314,712.523986,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,C,750000,11.625,12.375,510,5076,0.137489,0.313507,0.005693,10209853,716.554469,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,645000,0.6875,0.8125,5,2521,0.229499,-0.044857,0.002372,10339347,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,C,700000,22.875,23.875,140,8026,0.159164,0.605433,0.008607,10372284,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,P,620000,1.5,1.75,2900,4091,0.226473,-0.057897,0.001829,10437736,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,610000,0.1875,0.3125,3,2872,0.282672,-0.014137,0.000733,10037929,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,C,675000,41.875,42.875,2,2039,0.183188,0.770101,0.005865,10439526,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,P,720000,20.125,21.125,118,559,0.139563,-0.579943,0.009972,10343416,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,C,660000,66.375,67.375,10,22,0.186875,0.76599,0.003542,10485716,716.554469,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,C,720000,4.375,4.75,340,4508,0.131323,0.314919,0.015564,10419067,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,630000,0.3125,0.5625,105,2501,0.250261,-0.025949,0.001387,10574242,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,P,645000,2.75,3.125,14,2235,0.202565,-0.104827,0.003205,10509451,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,710000,10.25,10.875,1761,4443,0.141944,-0.515543,0.016149,10509753,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,P,575000,2.625,3,5,12147,0.232713,-0.058887,0.001118,10463813,716.554469,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,655000,1.125,1.375,210,2023,0.222608,-0.071289,0.003521,10360467,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,P,600000,4,4.375,25,10462,0.217416,-0.087412,0.001619,10476774,716.554469,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,665000,1.75,2,425,2702,0.210559,-0.104912,0.004968,10405208,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,620000,0.3125,0.4375,10,2480,0.271996,-0.021006,0.001068,10493120,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970621,19961023,C,725000,33.25,34.25,1,2282,0.155182,0.506293,0.004419,10621352,722.557312,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,C,700000,15.125,15.875,184,7920,0.155596,0.631128,0.013929,10622334,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,C,750000,0.125,0.3125,10,3926,0.11996,0.027692,0.003056,10480828,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,P,735000,29.125,30.125,5,2362,0.128693,-0.734446,0.009033,10538885,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,P,690000,17,17.75,7,1256,0.163246,-0.335692,0.00493,10497052,716.554469,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,600000,0.1875,0.25,75,6494,0.304041,-0.011731,0.00058,10605189,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970621,19961023,P,500000,1.625,1.875,5,2013,0.254543,-0.028885,0.000451,10497848,722.557312,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,P,715000,17.75,18.5,1,1893,0.142904,-0.529009,0.009921,10454294,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19961221,19961023,C,730000,7.5,8,14,2284,0.137336,0.319503,0.00929,10644669,710.732164,1,CBOE S&P 500 INDEX,E
19961023,19961116,19961023,P,700000,6.625,7,1520,6129,0.153211,-0.365673,0.014124,10413758,708.559727,1,CBOE S&P 500 INDEX,E
19961023,19970322,19961023,P,640000,7.625,8.125,12,3922,0.192999,-0.161759,0.00281,10708732,716.554469,1,CBOE S&P 500 INDEX,E
