IV_U_h1,IV_U_h2,IV_U_h3,IV_U_h6,IV_U_h9,IV_U_h12,date
0.00097292289449966,0.00218998043683957,0.00364291124714322,0.00819613224328134,0.0126771712712945,0.0186640069006672,04-Jan-2010
0.000771441824279053,0.00186030899279065,0.00321131051555897,0.00831303707724775,0.0127595767719275,0.0169485296312702,05-Jan-2010
0.000814063774467624,0.00188270072200047,0.00316802330767863,0.00735318423834296,0.011824000550381,0.0168614978114262,06-Jan-2010
0.000940691481215673,0.00206474353373344,0.00337815607057438,0.00760863966909434,0.0119155302145252,0.0159448403924445,07-Jan-2010
0.000893306646291396,0.00198316077451796,0.00325404863316152,0.00736985067313045,0.0114960793015367,0.0154642602077338,08-Jan-2010
0.000686620855757444,0.001766979901583,0.00290818333413337,0.00684106801877436,0.0115804062596186,0.0157172133255083,11-Jan-2010
0.00070577003258987,0.00185772645345321,0.0035676009236844,0.00771592371663209,0.0116126728100195,0.0153722626324308,12-Jan-2010
0.000469877414010737,0.00195333442248562,0.00320944085315326,0.00720835978988993,0.0110323234191828,0.0149105342433137,13-Jan-2010
0.000648441183764403,0.00169344207253508,0.00277766852525694,0.00648806756415013,0.0105139467444937,0.015041769314711,14-Jan-2010
0.00080813597071968,0.0020498015475872,0.00330847565975056,0.00735875710916097,0.0113177947211995,0.0154280898837722,15-Jan-2010
0.000707305268651727,0.00180830672165738,0.00294018435725294,0.00662469361835123,0.010409528968596,0.0144567053808947,19-Jan-2010
0.000738778350334604,0.00184713312055274,0.00302028918616578,0.00672242969805119,0.0104863101718896,0.014676076494676,20-Jan-2010
0.00104837186387793,0.00232924223740325,0.00363472387202,0.00764980653038087,0.0117202325058984,0.0158948966488321,21-Jan-2010
